Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
47,18,0.008200618345076167,18107.28218288601,148,14678.749087494023,14531.093951766024,147.65513572800003
47,19,0.02971586911380949,34525.09744030638,1026,28729.999947581873,27706.390695845872,1023.609251736
47,20,0.01429873857193446,41793.59937822024,598,34135.970062949746,33539.36350102175,596.606561928
47,21,0.011291176995198608,11341.134194723216,128,9228.96193027338,9101.26019126538,127.701739008
47,22,0.030765483497189508,70032.99918197496,2155,58351.460340114914,56201.4818435349,2149.97849658
47,23,0.02052041045011991,42383.56217155999,870,34880.78139999689,34012.80864267689,867.97275732
47,24,0.0030595948393587974,17482.21884681668,53,14082.357125878385,14029.480624570386,52.876501308
47,25,0.0286374255774525,28635.40505308678,820,23798.001820622143,22979.912555102143,818.08926552
47,26,0.01740060484291924,58823.68740029463,1024,48227.623050800445,47206.009138736445,1021.613912064
47,27,0.012261564333466542,27447.921293432515,337,22363.171572711595,22026.956837979596,336.214734732
47,28,0.009203737527447986,38779.310316085066,357,31476.564660110264,31120.396528658268,356.168131452
47,29,0.01741183323229213,25874.043854500986,451,21213.869289273043,20763.92019323704,449.949096036
47,30,0.017339309630311717,25099.853327659497,435,20576.61867410675,20142.63229544675,433.98637866
47,31,0.017385351293065756,29557.07744117367,514,24232.35694224587,23719.55464654187,512.802295704
47,32,0.025555229259824272,52322.762297560694,1337,43322.90131452446,41989.016743792454,1333.884570732
47,33,0.02046065809553106,43621.29214720785,893,35897.006111682305,35006.086948134296,890.9191635480001
47,34,0.020440246000411486,26630.892347969217,544,21914.023500029296,21371.291109245296,542.732390784
47,35,0.03172710151908478,51957.56123173008,1648,43340.102778191394,41695.94288846339,1644.159889728
47,36,0.023509353271266485,30980.661608007493,728,25588.284581034015,24861.980940426016,726.303640608
47,37,0.022556683284024277,9967.53742211891,225,8223.424494350425,7998.948781250426,224.47571309999998
47,38,0.025612665460320393,16016.157553064615,410,13262.011069094357,12852.966436334355,409.04463276
47,39,0.022525811807813236,19752.351094756552,445,16295.224830562134,15851.261753542132,443.96307701999996
47,40,0.023510364827789624,45751.66950995333,1076,37789.20752527356,36715.71478173755,1073.492743536
47,41,0.013268239554010897,15358.862078864502,204,12529.011464832764,12325.486818288764,203.524646544
47,42,0.028630286736983878,8985.533483268573,257,7467.2917681750305,7210.890620323031,256.401147852
47,43,0.0,1.2995915301332088,0,1.0429222029319,1.0429222029319,0.0
47,44,0.01638278616433478,14089.570575271004,231,11537.342118770981,11306.88038665498,230.46173211599998
47,45,0.021510559646591897,7648.36920475199,165,6302.4318097534715,6137.816286813472,164.61552294
47,46,0.03586090778711056,8473.01250198471,304,7102.88416298673,6799.59253284273,303.291630144
47,47,0.0,1544.9664609532979,0,1239.8355849150219,1239.8355849150219,0.0
47,48,0.006142970607486595,8518.413662644176,52,6887.905795743951,6836.02696427195,51.878831472
47,49,0.01328505222422616,20198.080536120768,268,16476.335146284917,16208.95963023692,267.375516048
47,50,0.024599827035486656,11993.257144066056,295,9918.90145973301,9624.58885811301,294.31260161999995
47,51,0.011247428824996367,38804.32317232626,436,31575.453394287822,31140.469345791826,434.984048496
47,52,0.013320842945547928,23738.11890198361,316,19365.104087017848,19049.840418841846,315.26366817600007
47,53,0.0,205.05508255721034,0,164.55670375216133,164.55670375216133,0.0
47,54,0.02867517368643171,9243.229870936935,265,7682.074477966891,7417.691971426891,264.38250653999995
47,55,0.029687890789614542,2609.7601617979435,77,2171.15310721485,2094.33252984285,76.82057737200002
47,56,0.0,5227.498715561591,0,4195.067719238177,4195.067719238177,0.0
47,57,0.0,3997.817340552545,0,3208.2484157934177,3208.2484157934177,0.0
47,58,0.0,5768.79062546971,0,4629.454476939442,4629.454476939442,0.0
47,59,0.0,87.64268456563967,0,70.33325436392585,70.33325436392585,0.0
47,60,0.01229536163782322,16511.066025216016,203,13452.657461943852,13250.130485235853,202.526976708
48,0,0.013288367636504213,16470.501025079295,219,13436.066766710135,13217.577072626134,218.489694084
48,1,0.03686328181336848,26579.311630950397,980,22307.614023117694,21329.89758383769,977.7164392799999
48,2,0.012300809416146561,23122.364971002902,284,18839.03612265383,18555.697889229832,283.338233424
48,3,0.020479063369472427,40936.653425637654,838,33687.71169664222,32851.66437407422,836.047322568
48,4,0.02256214284323524,20803.578081751584,469,17162.778563689648,16694.871410605647,467.907153084
48,5,0.00716073038032644,20030.402570754162,143,16217.064849578215,16074.398063030216,142.66678654800003
48,6,0.010246266795635412,14969.425787743976,153,12165.607679572542,12012.96419466454,152.643484908
48,7,0.020523806985625313,25477.098093649016,523,20967.152544381337,20445.371220153334,521.781324228
48,8,0.0071837115404477245,19902.97008077915,143,16114.80027637327,15972.133489825266,142.66678654800003
48,9,0.015337811028353165,23787.53961930348,365,19453.650034631042,19089.500544491042,364.14949014000007
48,10,0.014365117283291394,17979.132160630354,258,14685.65237659386,14428.253558905859,257.398817688
48,11,0.032810184801418,29781.186142507257,977,24874.125309134077,23899.401879362074,974.723429772
48,12,0.0327287675980246,40774.99228110346,1335,34053.82053664553,32721.93130558553,1331.8892310600002
48,13,0.037899262674047744,15971.813185437832,605,13420.97033209386,12817.38008131386,603.5902507799999
48,14,0.012231243326571817,26076.555718887314,319,21244.692642091075,20926.435964407072,318.25667768399995
48,15,0.019511453983582415,23073.056835348834,450,18965.079536567442,18516.128110367445,448.95142619999996
48,16,0.009245122354376413,22584.267158740826,209,18332.387390613516,18123.874394889513,208.512995724
48,17,0.03264932145852504,18995.39197955576,620,15862.357361913497,15243.802063593497,618.55529832
48,18,0.008203175767708874,18255.21088173821,150,14799.457207994916,14649.806732594914,149.6504754
48,19,0.029736855596387685,34741.59021059644,1033,28910.71908459165,27880.126144003643,1030.5929405880001
48,20,0.01430444729255496,42078.91409185004,602,34368.92579998166,33768.32855870966,600.5972412719999
48,21,0.011298295335012174,11397.440104020432,129,9275.145092320397,9146.445683476399,128.699408844
48,22,0.03078817754089313,70167.85281675743,2160,58464.668731207836,56309.70188544784,2154.96684576
48,23,0.020523681307974696,42483.685547793335,872,34963.12574909615,34093.15765210415,869.968096992
48,24,0.0030620779813436538,17685.347623853377,54,14246.365639286336,14192.491468142336,53.874171144
48,25,0.028643571290598753,28822.461109569223,826,23954.100324965304,23130.025040429307,824.0752845359999
48,26,0.017406996007744507,58866.23923081314,1025,48262.76856462755,47240.156982727545,1022.6115819
48,27,0.01226667443392382,27569.61712655627,338,22461.830148629408,22124.61774406141,337.212404568
48,28,0.009211366548720215,39009.07652936225,359,31662.94738593721,31304.78391481321,358.163471124
48,29,0.017419285941552017,26078.848510943448,454,21381.21803557612,20928.27593003212,452.94210554399996
48,30,0.017344842125011996,25219.004899966363,437,20674.233150555006,20238.25143222301,435.981718332
48,31,0.01739722523788089,29710.52509439825,517,24358.4916934666,23842.6963882546,515.795305212
48,32,0.02557664190164365,52477.16752133422,1342,43451.799855782716,42112.92693587071,1338.8729199119998
48,33,0.020472520286348425,43857.90030962556,898,36091.87251120251,35195.96499847452,895.907512728
48,34,0.020446567571593598,26782.462523546757,548,22039.649245274275,21492.926175146273,546.7230701279999
48,35,0.03172146851889787,52345.737194286834,1660,43663.58602617519,42007.45409841519,1656.13192776
48,36,0.02352287989197525,31102.36142427874,732,25689.93936293569,24959.64504298369,730.294319952
48,37,0.02257232643645333,10022.99575442299,226,8268.92747586045,8043.4540929244495,225.473382936
48,38,0.025633876786686063,16095.450245142678,413,13328.636463995,12916.598821726999,412.03764226799996
48,39,0.022535896219761268,19816.066348148794,447,16348.35166108141,15902.393244389408,445.958416692
48,40,0.023517824252965797,46013.05394581102,1082,38004.95455406535,36925.475791513345,1079.478762552
48,41,0.013272603047953498,15451.600815940099,205,12604.43197117193,12399.90965479193,204.52231638
48,42,0.028641232649107704,9018.124779683307,258,7494.443953383854,7237.045135695855,257.398817688
48,43,0.0,1.3079977469512434,0,1.0496681919283728,1.0496681919283728,0.0
48,44,0.016394398688395838,14150.20676124447,232,11587.00032785069,11355.54092589869,231.459401952
48,45,0.021522371498644385,7696.040535600756,166,6341.685722595606,6176.072529819607,165.613192776
48,46,0.03588582356377995,8521.89837290137,306,7144.110414069351,6838.823444253351,305.286969816
48,47,0.0,1547.028028308673,0,1241.48999271771,1241.48999271771,0.0
48,48,0.006146972087397698,8526.353140080653,52,6894.277226386725,6842.398394914724,51.878831472
48,49,0.013292864611442969,20287.467755443657,270,16550.063729463534,16280.692873743537,269.37085572
48,50,0.02462245970520733,12055.371911814651,297,9970.743900523259,9674.435959231258,296.307941292
48,51,0.011253973769205972,38852.75198569693,437,31615.31518685379,31179.333468521785,435.981718332
48,52,0.013329712202077003,23883.33020666666,318,19483.631498697992,19166.372490849997,317.259007848
48,53,0.0,206.01070402960008,0,165.3235899837541,165.3235899837541,0.0
48,54,0.02868538135965478,9316.02399916311,267,7742.487105540396,7476.109259328396,266.377846212
48,55,0.02970443615059195,2621.011915778401,78,2181.1803096201675,2103.3620624121672,77.818247208
48,56,0.0,5237.248536567675,0,4202.891950595559,4202.891950595559,0.0
48,57,0.0,4010.8871204626894,0,3218.7369141713084,3218.7369141713084,0.0
48,58,0.0,5803.907571957862,0,4657.6358264961855,4657.6358264961855,0.0
48,59,0.0,87.97959452185434,0,70.60362460378812,70.60362460378812,0.0
48,60,0.012301383948333378,16599.777125835622,204,13524.845790027088,13321.321143483088,203.524646544
49,0,0.013295402675390852,16549.682055693163,220,13500.607213613765,13281.119849693765,219.48736392
49,1,0.036884175819961354,26841.727503759805,990,22528.179459407245,21540.486321767246,987.69313764
49,2,0.012306837288866975,23216.284830610948,286,18916.402149661288,18631.06857656529,285.33357309600007
49,3,0.02049069570506789,41289.68651099026,846,33979.002106325686,33134.973425069686,844.028681256
49,4,0.022581339108597616,20988.710492575898,474,17316.33567255616,16843.44017029216,472.89550226399996
49,5,0.007164815778693494,20177.7406548457,145,16337.299001733676,16192.636875513675,144.66212622
49,6,0.0102496924327921,15023.812710807653,154,12210.250855167142,12056.609700423143,153.64115474400003
49,7,0.02053406142926751,25643.994142848853,527,21105.077303208207,20579.30529963621,525.772003572
49,8,0.00718673783480364,20051.914875297432,144,16235.32614381019,16091.66168742619,143.66445638400003
49,9,0.015345106841961274,23852.285825012685,366,19506.606534548682,19141.45937457268,365.147159976
49,10,0.014368568214506662,18058.742468858945,259,14750.537318783305,14492.140831259307,258.396487524
49,11,0.03282762467179038,29888.348178089454,981,24964.113522032792,23985.399412916788,978.7141091159999
49,12,0.03275004396359655,40705.34171934083,1333,33995.93062115902,32666.036729771018,1329.8938913880002
49,13,0.03791777729219995,16047.628232142017,608,13484.804916581968,12878.22165629397,606.583260288
49,14,0.012228234511929512,26125.896809152247,319,21284.28886702868,20966.03218934468,318.25667768399995
49,15,0.01952256030172035,23242.246654900224,454,19104.84504610143,18651.902940557433,452.94210554399996
49,16,0.009249203274047614,22669.700268235443,210,18401.945130818942,18192.434465258946,209.51066556
49,17,0.03266952390524733,19145.01752429049,625,15987.420210743121,15363.876563243122,623.5436475
49,18,0.008204601469828607,18359.701025597315,151,14884.308218277847,14733.660073041847,150.648145236
49,19,0.02974973026851299,35000.87962965725,1041,29126.780202075945,28088.20590279994,1038.5742992760001
49,20,0.014313057490969786,42483.359347805446,608,34699.47913690187,34092.895876613875,606.583260288
49,21,0.011303821693052257,11452.888620209498,129,9319.642526562124,9190.943117718125,128.699408844
49,22,0.030802395196802577,70716.14722891951,2178,58922.63305401591,56749.70815120791,2172.9249028080003
49,23,0.020532185228984586,42738.17139516156,878,35173.33666062515,34297.382544617154,875.954116008
49,24,0.0030636067032208795,17741.95800540558,54,14291.795470481979,14237.921299337979,53.874171144
49,25,0.028663760804798218,28975.85553347368,831,24082.18769932863,23253.12406561263,829.063633716
49,26,0.017414506493198444,58825.8058567853,1024,48229.32311213421,47207.7092000702,1021.613912064
49,27,0.012276165470120256,27787.657362720034,341,22639.80044765883,22299.595033582827,340.205414076
49,28,0.009217389651393312,39233.87945426295,362,31846.34474267802,31485.188262046016,361.156480632
49,29,0.017430177014386348,26250.640288172202,458,21523.071616146193,21066.13883125819,456.93278488799996
49,30,0.01735354127972414,25211.066556002286,438,20668.860299359836,20231.880911191838,436.979388168
49,31,0.01741459761749884,29698.127750138618,517,24348.54282469824,23832.747519486245,515.795305212
49,32,0.025578889321578955,52865.026001087135,1352,43773.032984144425,42424.18336587243,1348.849618272
49,33,0.02048900661816312,44140.96511497892,904,36325.018036514586,35423.12450477058,901.893531744
49,34,0.02045840586796527,26973.435621593384,552,22196.895835800693,21646.182086328692,550.7137494719999
49,35,0.031741817730858504,52606.68469889822,1670,43882.97309698583,42216.86447086583,1666.10862612
49,36,0.023520602148119,31147.1870118607,733,25726.90956680621,24995.617577018213,731.291989788
49,37,0.02258364973888398,10048.377397314736,227,8290.293914117077,8063.822861345077,226.47105277199998
49,38,0.025650173606798075,16202.901100993317,416,13417.858785323138,13002.828133547138,415.030651776
49,39,0.022543091684461437,19945.668438254637,450,16455.350347899348,16006.398921699347,448.95142619999996
49,40,0.02352602409425485,46011.49731234266,1082,38003.70535570699,36924.226593154985,1079.478762552
49,41,0.013277857499187203,15527.2468649587,206,12666.135595345357,12460.615609129358,205.519986216
49,42,0.02865418465005458,9050.703666058269,259,7521.586179535761,7263.189692011762,258.396487524
49,43,0.0,1.315122209579717,0,1.055385573187723,1.055385573187723,0.0
49,44,0.01640772259971786,14254.169453162302,234,11672.425727786747,11438.970986162747,233.454741624
49,45,0.02153042478098616,7746.888980761176,167,6383.489269672845,6216.878407060844,166.610862612
49,46,0.035906179875234374,8558.742717602403,307,7174.675670527929,6868.391030875929,306.284639652
